K7305,소사-19:57:00 소새울-20:00:00 시흥대야-20:02:30 신천-20:05:00 신현-20:09:00 시흥시청-20:13:30 시흥능곡-20:16:00 달미-20:19:00 선부-20:21:30 초지-20:24:30 시우-20:27:00 원시-20:29:00
K7306,원시-19:44:00 시우-19:46:30 초지-19:49:00 선부-19:52:00 달미-19:54:30 시흥능곡-19:57:30 시흥시청-20:00:00 신현-20:04:30 신천-20:08:30 시흥대야-20:11:00 소새울-20:13:30 소사-20:16:00
K7307,소사-20:10:00 소새울-20:13:00 시흥대야-20:15:30 신천-20:18:00 신현-20:22:00 시흥시청-20:26:30 시흥능곡-20:29:00 달미-20:32:00 선부-20:34:30 초지-20:37:30 시우-20:40:00 원시-20:42:00
K7308,원시-19:57:00 시우-19:59:30 초지-20:02:00 선부-20:05:00 달미-20:07:30 시흥능곡-20:10:30 시흥시청-20:13:00 신현-20:17:30 신천-20:21:30 시흥대야-20:24:00 소새울-20:26:30 소사-20:29:00
K7309,소사-20:23:00 소새울-20:26:00 시흥대야-20:28:30 신천-20:31:00 신현-20:35:00 시흥시청-20:39:30 시흥능곡-20:42:00 달미-20:45:00 선부-20:47:30 초지-20:50:30 시우-20:53:00 원시-20:55:00
K7310,원시-20:18:00 시우-20:20:30 초지-20:23:00 선부-20:26:00 달미-20:28:30 시흥능곡-20:31:30 시흥시청-20:34:00 신현-20:38:30 신천-20:42:30 시흥대야-20:45:00 소새울-20:47:30 소사-20:50:00
K7311,소사-20:40:00 소새울-20:43:00 시흥대야-20:45:30 신천-20:48:00 신현-20:52:00 시흥시청-20:56:30 시흥능곡-20:59:00 달미-21:02:00 선부-21:04:30 초지-21:07:30 시우-21:10:00 원시-21:12:00
K7312,원시-20:39:00 시우-20:41:30 초지-20:44:00 선부-20:47:00 달미-20:49:30 시흥능곡-20:52:30 시흥시청-20:55:00 신현-20:59:30 신천-21:03:30 시흥대야-21:06:00 소새울-21:08:30 소사-21:11:00
K7313,소사-21:00:00 소새울-21:03:00 시흥대야-21:05:30 신천-21:08:00 신현-21:12:00 시흥시청-21:16:30 시흥능곡-21:19:00 달미-21:22:00 선부-21:24:30 초지-21:27:30 시우-21:30:00 원시-21:32:00
K7314,원시-21:00:00 시우-21:02:30 초지-21:05:00 선부-21:08:00 달미-21:10:30 시흥능곡-21:13:30 시흥시청-21:16:00 신현-21:20:30 신천-21:24:30 시흥대야-21:27:00 소새울-21:29:30 소사-21:32:00
K7315,소사-21:20:00 소새울-21:23:00 시흥대야-21:25:30 신천-21:28:00 신현-21:32:00 시흥시청-21:36:30 시흥능곡-21:39:00 달미-21:42:00 선부-21:44:30 초지-21:47:30 시우-21:50:00 원시-21:52:00
K7316,원시-21:20:00 시우-21:22:30 초지-21:25:00 선부-21:28:00 달미-21:30:30 시흥능곡-21:33:30 시흥시청-21:36:00 신현-21:40:30 신천-21:44:30 시흥대야-21:47:00 소새울-21:49:30 소사-21:52:00
K7317,소사-21:40:00 소새울-21:43:00 시흥대야-21:45:30 신천-21:48:00 신현-21:52:00 시흥시청-21:56:30 시흥능곡-21:59:00 달미-22:02:00 선부-22:04:30 초지-22:07:30 시우-22:10:00 원시-22:12:00
K7318,원시-21:40:00 시우-21:42:30 초지-21:45:00 선부-21:48:00 달미-21:50:30 시흥능곡-21:53:30 시흥시청-21:56:00 신현-22:00:30 신천-22:04:30 시흥대야-22:07:00 소새울-22:09:30 소사-22:12:00
K7319,소사-22:00:00 소새울-22:03:00 시흥대야-22:05:30 신천-22:08:00 신현-22:12:00 시흥시청-22:16:30 시흥능곡-22:19:00 달미-22:22:00 선부-22:24:30 초지-22:27:30 시우-22:30:00 원시-22:32:00
K7320,원시-22:00:00 시우-22:02:30 초지-22:05:00 선부-22:08:00 달미-22:10:30 시흥능곡-22:13:30 시흥시청-22:16:00 신현-22:20:30 신천-22:24:30 시흥대야-22:27:00 소새울-22:29:30 소사-22:32:00
K7321,소사-22:20:00 소새울-22:23:00 시흥대야-22:25:30 신천-22:28:00 신현-22:32:00 시흥시청-22:36:30 시흥능곡-22:39:00 달미-22:42:00 선부-22:44:30 초지-22:47:30 시우-22:50:00 원시-22:52:00
K7322,원시-22:20:00 시우-22:22:30 초지-22:25:00 선부-22:28:00 달미-22:30:30 시흥능곡-22:33:30 시흥시청-22:36:00 신현-22:40:30 신천-22:44:30 시흥대야-22:47:00 소새울-22:49:30 소사-22:52:00
K7323,소사-22:39:00 소새울-22:42:00 시흥대야-22:44:30 신천-22:47:00 신현-22:51:00 시흥시청-22:55:30 시흥능곡-22:58:00 달미-23:01:00 선부-23:03:30 초지-23:06:30 시우-23:09:00 원시-23:11:00
K7324,원시-22:39:00 시우-22:41:30 초지-22:44:00 선부-22:47:00 달미-22:49:30 시흥능곡-22:52:30 시흥시청-22:55:00 신현-22:59:30 신천-23:03:30 시흥대야-23:06:00 소새울-23:08:30 소사-23:11:00
K7325,소사-23:00:00 소새울-23:03:00 시흥대야-23:05:30 신천-23:08:00 신현-23:12:00 시흥시청-23:16:30 시흥능곡-23:19:00 달미-23:22:00 선부-23:24:30 초지-23:27:30 시우-23:30:00 원시-23:32:00
K7326,원시-23:00:00 시우-23:02:30 초지-23:05:00 선부-23:08:00 달미-23:10:30 시흥능곡-23:13:30 시흥시청-23:16:00 신현-23:20:30 신천-23:24:30 시흥대야-23:27:00 소새울-23:29:30 소사-23:32:00
K7329,소사-23:40:00 소새울-23:43:00 시흥대야-23:45:30 신천-23:48:00 신현-23:52:00 시흥시청-23:56:30 시흥능곡-23:59:00 달미-0:02:00 선부-0:04:30 초지-0:07:30 시우-0:10:00 원시-0:12:00
K7330,원시-23:40:00 시우-23:42:30 초지-23:45:00 선부-23:48:00 달미-23:50:30 시흥능곡-23:53:30 시흥시청-23:56:00 신현-0:00:30 신천-0:04:30 시흥대야-0:07:00 소새울-0:09:30 소사-0:12:00
